3.904135458,3.635899462,3.090089503,3.126049131,2.696261334,3.13645991,4.105891063,3.590177059,5.219311245,4.570953805,5.463645552,3.724736783,6.239048725,4.044760716,5.044684325,6.542645745,5.841584455,6.532112348,6.650207043,5.435844866,5.107306033,5.486684887,5.599859517,5.128096378,0
4.435943206,3.431773449,3.005527253,3.651310598,2.925708815,3.154083289,3.813595003,4.309990587,5.27998729,5.035319997,5.182492133,3.805993782,6.244871978,4.017052092,4.912902029,5.836839753,5.684778208,6.806902824,6.103160889,5.118751278,5.445431263,4.862275171,5.559377448,5.404387842,0
4.025597036,3.878827279,3.606094681,2.745869156,2.757335702,3.489688689,3.552182785,3.723630983,5.748513575,5.102248439,5.361727701,3.536330966,6.072559953,4.445555569,5.115112518,6.100653788,6.373483977,6.075223953,6.939018827,5.127334843,5.196685471,4.866483527,5.304466082,5.642980563,0
4.43172512,4.049862036,3.272337996,2.769949743,3.442627309,3.143574053,3.628098595,3.654432883,5.268708829,4.774536793,5.705730026,3.565153314,6.231113451,4.30709526,4.965443349,6.312403598,5.749258714,6.161503055,6.276135489,5.454719987,5.159344885,4.880856878,5.530014061,5.341621122,0
3.817210053,4.007407462,3.775033655,2.759342019,3.439865654,3.849507944,3.463451181,4.350737145,5.082561333,5.384971614,5.274730268,3.441095296,5.833761398,4.094795623,5.112614314,6.149105913,5.675865364,6.746393038,6.326612937,5.335646095,6.003721141,4.77851324,5.530731541,5.057360358,0
4.060337254,3.200426389,3.494663295,2.812836762,2.723833559,3.277277105,3.8216798,4.14147921,5.657086118,4.746643639,5.505524459,3.487731224,6.669292141,4.039317612,5.610274548,6.40009612,5.886341744,6.095738461,6.827106972,5.542101008,5.534633285,4.874160432,5.715404101,5.144577634,0
4.116709228,3.197211142,3.459783502,2.914185328,2.786580962,3.526195872,3.786146654,3.591630483,5.195792039,4.879531464,5.74384805,3.605444225,6.61488212,4.43902809,4.980703792,5.986973921,6.153701031,6.523407457,6.65924466,5.305149761,5.206668147,4.848913256,5.106467621,5.614857788,0
4.433074537,3.933563377,3.837514716,2.947398077,2.867729776,3.965958632,3.512357937,3.728463386,5.85915473,4.542404165,5.140389281,3.862357359,6.243333684,4.099970351,5.260041899,6.340484279,6.071190349,6.366407008,6.312552691,5.251705364,5.562536225,4.771176976,5.79843382,5.008829924,0
4.728515658,3.659687232,3.22811868,3.399987262,2.920061793,3.299381595,3.565761276,4.123546688,5.634291434,5.394995455,5.794243425,3.570364177,5.883915357,4.122630784,5.201242072,6.118688919,5.633570972,5.95023487,6.371809515,5.809178659,5.160888789,4.816826898,5.184524944,5.466031341,0
4.366577431,4.127130531,3.524008023,3.386702776,2.810223661,3.418171646,3.954910104,3.709802573,5.75724981,4.74896889,5.492147208,3.537801196,6.501994811,3.985258548,5.097815395,5.745663587,5.592134378,6.556855375,6.391506896,5.800292007,5.191416859,5.118210225,5.421371941,5.11078346,0
4.007520385,4.069524004,3.580146241,2.983498938,2.778985827,3.230704065,3.544600599,3.970140886,5.497255875,4.562089629,5.242480321,3.574408373,5.933556416,4.057933814,5.570714764,6.352556868,5.513345708,6.626429239,6.175689237,5.547104476,5.659930187,5.063242926,5.098738679,5.033004205,0
3.789612337,3.439844109,3.928639912,3.113921709,3.058525994,3.10433525,3.86835996,4.148375281,4.935437586,4.561240188,5.708385378,3.655129961,6.428468182,4.16320036,5.0025501,6.625529247,5.460933659,6.424976063,6.588233758,5.240205122,5.960154097,4.813452731,5.418954473,5.250851799,0
4.734862453,3.179536063,3.374949573,3.003427557,2.970838671,3.230183857,3.432303142,3.922957679,5.201367685,5.432986094,5.512014836,3.686129754,6.075356338,4.014064952,5.061364799,6.13356626,5.472634734,6.312035987,6.462859961,5.174976416,5.330468087,5.469619652,5.833201469,5.122695942,0
4.24888981,3.870371204,3.001605284,2.872083268,2.854174506,3.650725676,3.702991228,4.130845892,5.595916502,5.023448325,5.518485486,3.610569969,6.427486155,4.155839484,5.653535134,6.350320398,5.420302649,6.198771054,6.756655919,5.166452681,5.865095214,4.950951998,5.070750399,5.008969301,0
4.640503701,3.734362544,3.444354714,3.00083368,2.99903901,3.380939941,3.418136225,4.460199626,5.56353082,4.88035385,5.139035021,3.616215918,6.576254359,4.116101031,5.013521916,5.747616889,5.555593425,6.076733103,6.359376094,5.243437901,5.075461145,5.076920492,5.288568003,5.853711214,0
3.973056839,3.880155075,3.498346923,2.864226328,2.803289913,3.749168653,3.734272559,4.145389856,5.333896036,4.715438303,5.657518255,3.444267137,6.397847453,4.028646633,5.168822751,5.899750946,5.506745708,6.213484485,6.174392415,5.5735505,5.133618393,5.548723678,5.185842087,5.182587732,0
4.32113894,3.701261547,3.186493653,3.0607891,2.710288565,3.167546741,4.010472004,3.738512487,5.729794474,5.063405069,5.460167425,3.595772023,5.910221316,4.416774573,4.952072842,6.237081003,5.698384921,6.68722769,6.671603243,5.148222865,5.235394156,5.166594934,5.693090329,5.090800437,0
4.318826772,3.668477741,3.580431756,3.154330313,2.845374653,3.370221261,3.804180371,3.662079449,5.5958028,4.726838396,5.717975556,3.472310055,6.282209702,4.18984877,5.3544436,6.406527165,5.762194575,6.78419092,6.185249385,5.758742624,5.073862272,4.90169788,5.843248412,5.371440969,0
3.757021809,4.115729986,3.086001268,2.884682454,3.659511935,3.31761626,3.540712129,4.141630482,5.584381019,4.51911282,5.624506492,3.700481022,5.733191101,4.014936432,4.983346774,6.233309451,6.199305344,6.586271503,6.001260315,5.234722141,5.920798703,4.833339013,5.369656686,5.193756117,0
4.093499818,4.051139514,3.558230009,2.873608303,2.845035337,3.303114213,3.87756056,3.797959831,5.175835842,5.059557847,5.688795773,3.593492267,5.821338551,4.084139915,5.227726181,6.12479525,5.447870789,6.551326546,6.088107114,5.994200855,5.514490781,4.953782097,5.541695469,5.100419739,0
3.935935751,3.192771269,3.211293987,2.900079903,2.803195557,3.993369335,4.052137733,3.779941961,4.964783075,5.319185976,5.925724529,3.452377168,6.248728837,4.246020236,5.170667577,6.024747925,6.330498037,6.315777162,6.545556341,5.425836913,5.766439601,4.814060267,5.846457186,5.144667048,0
4.575075232,3.939027547,3.128454817,3.055004291,3.065031236,3.139529577,3.482041523,4.267448434,5.69442699,5.295808429,5.345178849,3.833791419,6.665248541,4.009569514,4.928421482,6.525959316,5.685020506,5.83178588,6.695577307,5.51966518,5.281707252,4.998341382,5.454013888,5.102407853,0
3.895399097,3.946215715,3.66838473,3.212118355,3.060997248,3.11029178,4.091958292,3.649310878,5.456781201,4.825852502,5.196489852,3.680510248,6.166353746,4.196081012,4.946662404,6.180511169,6.323684031,6.199665413,6.699750165,5.317223723,5.624727468,4.82019544,5.209833834,5.833897492,0
4.419919003,3.666824569,3.603817941,3.254031441,3.125156594,3.454945661,3.468001935,3.652794871,5.608924832,4.458944295,5.212364667,3.51780138,6.065029848,4.092550605,5.441818671,5.80148998,5.848079612,6.314220589,6.286081533,5.367510561,5.378910165,4.896142346,6.047691324,5.016318592,0
3.787858102,3.185557274,3.134232811,3.281790331,2.915912308,3.53012045,3.854814721,3.864477553,5.34998869,4.873911549,5.23053171,3.792154865,6.453592014,3.994368334,4.956427631,6.59204334,5.639613216,6.360637723,6.621926073,5.529000677,5.220813054,4.776321645,6.015485354,5.591903413,0
4.478387437,3.690660165,3.076311927,3.400479195,2.772162687,3.200500151,4.367182605,3.855229939,5.422505795,4.673835332,5.377702362,3.454198778,6.644098114,4.128798576,5.381465565,5.841152883,5.419027739,6.070529741,6.592494882,5.437335565,5.481629023,5.091655284,5.154190956,5.808091,0
4.659172055,3.839090123,3.152207618,3.058225326,2.952706438,3.401802101,3.906079279,4.447984108,5.520515417,5.112128188,5.621743335,3.624761495,6.664661024,4.011539104,5.424546475,6.645864358,5.651107084,6.225341764,6.037503535,5.254200798,5.303111463,4.91325111,5.3373293,5.06553311,0
4.385846139,3.344998066,3.022036863,2.798138409,3.026569551,3.532518032,3.654385517,3.596795663,5.368550172,4.860326039,4.967606779,3.756225209,6.539558602,4.105659178,5.029874008,6.027477973,5.672280761,6.717535237,6.819402547,5.270950296,5.873797972,4.792851724,6.059985577,5.792101064,0
4.356379546,3.398829449,2.981126861,3.64481519,3.096394736,3.195320007,3.596047784,4.168717566,5.750336682,5.426321618,5.379990586,3.551836834,5.768482644,4.036685408,5.480076364,6.001094189,5.853584209,5.972383558,6.908243702,5.40713654,5.136977076,4.926248258,5.215591206,5.906059522,0
3.864128494,4.079020403,3.711391819,2.923369975,2.689993795,3.730568286,4.075808268,4.231472983,5.365210473,4.9413086,5.071865459,3.651519351,6.364938263,4.128509737,4.97436576,6.529653687,5.426105985,6.000378364,6.448453889,6.063731616,5.365535995,4.761433968,5.193951728,5.628507944,0
4.46156739,3.818390737,3.850122531,2.752975483,2.69945427,4.048283566,3.453881847,4.443357513,4.905107798,5.398422956,5.162074785,3.739983884,6.48505441,4.028497654,4.969872011,5.695980714,5.446064628,6.023822534,6.540717959,5.820339877,5.716648019,4.806733953,5.904642325,5.542067267,0
4.624738975,3.471864785,3.821538193,2.800490471,2.719776924,3.651214186,3.449074708,4.39005637,5.23295546,4.946467561,5.097713531,3.600418455,6.652396156,4.077454691,5.050650271,5.911569997,6.183070642,6.696875239,6.829318435,6.062915342,5.293915269,5.233290489,5.131054082,4.99458386,0
4.70808095,3.308440014,3.396755422,3.333832671,3.244373809,3.272153362,3.576210411,4.447301898,5.32274095,4.841720653,5.917661707,3.566829346,5.712106636,4.001713643,5.25614782,6.579247248,5.696638306,5.946689537,6.966429382,5.356877934,5.090319458,4.787550959,5.679248706,5.847513082,0
3.754700679,3.983534744,3.801357871,3.532668792,3.52059487,3.352176282,3.67956374,4.216684773,5.817620963,4.571439053,5.247888846,3.424530102,5.915070352,4.100772083,4.948534922,6.215892094,5.950115427,6.147215168,6.442258057,5.173083222,5.389532333,4.776385337,5.733059166,5.280981773,0
4.246544812,4.07408278,3.397126575,2.873265299,3.448556584,3.103253584,4.140919587,4.03432954,5.447245785,5.060595433,5.106575457,3.430823512,5.720664012,3.993308882,5.28419739,6.565063215,6.116842842,6.091673886,6.153113889,5.198144296,5.10624612,5.257985022,5.658132427,5.183312331,0
4.412158291,3.654311605,3.564068215,3.022822955,2.689829738,3.229625641,3.424126498,3.789248225,4.946703214,5.288902768,5.842420708,4.13129222,5.887595443,3.983027474,5.807718118,6.608062527,5.931659269,6.072786674,6.042803361,5.120927774,5.35586561,4.986119853,5.10892685,5.66716579,0
4.541314787,3.821176189,3.781322793,2.896052039,2.68165532,3.320646869,3.498315973,4.451511771,4.947407497,4.621754369,5.911158839,3.760614635,6.099111742,4.442417865,5.073971007,6.129955117,5.465556796,6.592622412,6.596852502,5.330814325,5.436584729,4.764657968,5.749393153,5.115051957,0
4.434812725,3.582319283,3.511346031,3.040102191,2.842932307,3.25455306,3.970058674,4.403877682,5.601758825,4.581398654,5.144438031,3.427910359,6.183130709,4.354377588,5.009410345,6.314759945,5.75360494,6.197281908,6.304075432,5.419023694,5.119628731,4.887135248,5.939414743,5.60757288,0
3.824751086,3.288387047,3.147839861,2.837520745,3.272943753,3.175718339,4.256987009,4.148146441,5.639516156,5.269306277,5.544593295,3.45018859,5.811680173,4.311675406,4.915146043,6.417463282,5.542528769,6.671331133,5.994612435,5.135758778,5.275197644,4.854324215,5.956109905,5.933136382,0
4.334251141,3.64268545,3.758936847,3.409613997,2.728239851,3.122440406,4.370111481,3.722955372,5.449509065,5.160877773,5.392386067,3.495607687,6.536692785,4.219154167,5.235826885,5.907501502,5.576034115,6.207641064,6.869046371,5.216586486,5.649941966,5.12082448,5.217635437,5.737368228,0
4.344716902,3.201989392,3.208811438,3.011583691,2.800486473,3.885409173,3.418891011,4.568643772,4.994327817,4.663570066,5.645170295,4.211049827,6.45816688,4.122564133,5.119215207,5.825206207,5.516989507,6.140726568,6.280807932,5.110681466,5.066715469,4.757327051,5.268237714,5.751743774,0
4.163551328,4.028633389,3.207099079,3.603725467,2.813973855,3.798811569,4.384412322,4.545132546,5.758628175,4.809852535,5.336388121,3.515720087,5.79703413,4.017988604,4.938452383,5.818462666,6.083099782,6.243854383,6.296921659,5.390365773,5.625931668,4.849911225,5.127285185,5.543808068,0
4.503642442,4.030375891,3.570386043,3.71772986,3.101353224,3.420255878,3.658559832,3.604377596,5.28615112,5.32378208,5.085095667,3.626087608,5.827278776,3.982174593,5.114883391,6.203729867,6.304191653,6.75359034,5.978886773,5.41529256,5.091130022,5.096739555,5.237639756,4.994725171,0
4.089668445,3.825307698,3.211092604,2.941637627,3.066062851,4.000668042,3.465634987,4.091416652,5.824245866,4.94447163,5.724208476,3.836801664,6.500275158,4.289160859,4.986581378,6.026082411,5.676011984,6.80133826,6.193331088,5.27227647,5.386185819,4.773387407,5.548433089,4.965651033,0
4.402263076,3.382998047,2.987489633,2.885541563,2.77951434,3.517909694,4.061646272,4.485209697,5.663870215,4.686172465,5.003199996,3.718796396,6.04618147,4.035718471,5.198674271,6.235620822,5.738655671,6.675013752,6.618431118,5.101481232,5.164516308,5.618727987,5.106253872,5.203508144,0
4.145515799,3.816535637,3.112259916,3.550158615,2.723840189,3.284096048,3.755060239,3.89047386,4.936730985,4.805007201,5.024771347,3.602557448,6.610452632,4.046369889,5.300408768,6.458925763,5.732909124,6.049845615,5.986453918,5.595593099,6.003442331,4.912609467,5.419576144,5.233128594,0
4.708953781,3.264342069,3.161295141,2.831926553,2.978594438,3.281189335,4.099119646,4.431436189,5.540231338,5.091009541,5.36012626,3.459387679,6.437007736,4.188523758,5.00852651,6.309528273,6.005832455,6.380581437,6.592921852,5.093884111,5.23753917,5.08264247,5.560654104,5.695399608,0
4.526627095,4.03232363,3.185870909,2.749887792,3.270730449,3.313067241,4.338647362,3.595464314,5.383933275,5.083477138,4.995734324,3.520286347,5.921143326,4.36243923,5.104201803,6.273494489,6.07370704,6.638790854,6.879441641,5.165626915,5.101252583,5.10450503,5.822716513,4.959907486,0
4.090740347,3.793235714,3.718159463,3.095336079,2.75694657,3.251416931,3.74214166,4.577592167,5.408120051,4.901695403,5.346370655,3.571540685,6.062929638,4.105941524,5.457562732,6.33297096,5.905072084,5.854970325,6.541905365,5.646315458,5.476121077,4.803309493,5.260718953,5.182554344,0
4.192523897,3.189749367,3.180653927,3.127719461,2.856161697,3.938495566,4.086450855,4.42221724,5.772115624,5.041603678,5.819552256,3.541244128,5.85679572,4.053050858,4.937444772,5.793432461,5.82280523,6.070512024,6.44123739,5.297184806,5.543229907,4.858836663,5.461806993,5.605121725,0
4.607628843,3.650546576,3.067173841,2.892145059,3.16578392,3.197014091,3.944948414,4.467207139,5.004918433,4.821383578,5.005084886,3.530278124,6.076611594,4.265314847,5.059792157,5.72062933,5.526951536,6.431665293,6.375636552,5.206755072,5.091682685,5.287424307,5.10737171,5.004355077,0
4.019070427,3.178953445,3.263169061,2.97067731,2.745207951,4.094134904,3.454269775,4.166342421,5.286586854,4.45758178,5.431094418,3.948324789,6.235199132,4.065970895,5.704089563,5.890281429,5.392141102,6.718118773,6.519666316,5.108559848,6.0140521,4.771432973,5.898011919,5.538693762,0
4.741132272,3.149425399,3.332492111,3.554387167,2.716737016,3.339307432,4.390477245,3.811503709,5.869297802,4.789711847,5.49008004,3.509206431,6.198886685,4.04269267,5.374269673,6.036273404,6.303430251,5.866149872,6.241136438,5.215558482,5.332734517,5.178348132,5.214737795,5.862486831,0
4.507948263,3.574066435,3.045280751,3.05721289,2.667111812,3.352798156,3.476170779,4.548539505,5.164048363,4.790684206,5.088328726,3.686681178,6.01829912,4.105599607,5.536356565,6.501065789,6.202231785,6.084129884,6.561017139,5.73377999,5.073554507,4.987887941,5.718023713,5.026801413,0
3.885176498,3.518178476,3.712269056,3.245177319,3.103671819,3.318340764,4.303276368,4.38810905,5.794827144,4.471135375,5.635431466,3.430962797,6.123240402,4.04448671,5.136144743,6.305200194,5.604912501,6.229320487,5.995406531,5.407010112,5.127967884,4.944017108,5.766982032,5.448447674,0
4.689050591,3.586676275,3.386742536,2.882015058,2.697225898,3.260557522,4.31215305,3.918034939,5.528310734,5.405272211,5.023980529,3.465992602,5.878229665,4.124375394,4.911431863,6.359310591,5.729504791,6.596076839,6.137421549,6.010101796,5.062865114,5.479537207,5.551986572,5.49654161,0
3.786605106,4.011309932,3.962368858,2.985377037,2.747069846,4.085046781,4.093744903,3.958043475,5.833296035,5.138284286,5.627292909,3.409393803,5.79846055,4.505013487,5.039099682,5.713316042,5.717264806,5.958064053,6.797005988,5.975577833,5.180672231,4.766589562,5.871589555,4.955300868,0
4.117052621,3.586449984,3.624562054,3.160558355,2.68451617,3.131418245,3.62733156,3.883933325,5.527440525,4.944357575,5.803738878,3.686248973,6.090310976,4.258271486,5.507039545,6.071497531,5.611571514,6.716626188,6.687824106,5.111889236,5.911042781,5.070762789,5.159249447,5.50063457,0
3.890833567,4.03224513,3.305308228,2.955867558,3.138895888,4.00310964,4.050151095,3.760025481,5.511101312,4.655863056,5.303795325,3.595983506,6.10052047,4.415387788,4.990551133,6.576849719,5.54614151,6.455588526,6.332874965,5.143791685,5.322232719,4.826929016,5.862453142,5.036721541,0
4.255897941,3.83841801,3.339799983,3.670230872,2.719827628,3.133936758,3.926255398,3.905506596,5.650482457,5.388634825,5.367644213,3.628846983,5.813986821,4.136399527,5.633186524,6.128741289,5.739568021,6.487744113,6.279010729,5.21053816,5.526478844,4.940416169,5.15904951,5.181940408,0
4.282374034,3.673281979,3.887398454,2.865646511,3.150233461,3.471433018,3.567054616,3.776856344,5.162196166,4.501241527,5.731596834,3.996857598,6.108718858,4.082844838,5.028345026,6.139510459,6.378063784,6.639515426,6.089029878,5.085646519,5.981122716,4.774640749,5.549788953,5.189673527,0
4.558754987,3.852869058,3.757999081,3.247832098,2.699740953,3.486565249,3.440562857,4.327884322,5.17022956,5.192947122,5.039058461,3.451995077,6.57221537,4.175358659,5.044842305,6.009671594,6.30302621,5.830272409,6.837127917,5.424272519,5.478896117,5.088338743,5.317977078,5.273822854,0
4.681501463,3.51846672,3.0124891,2.826703727,2.943420406,4.002626308,4.065746738,4.057927241,5.505434761,5.038017619,5.658245096,3.567464238,6.231904165,4.142799344,5.218202752,5.650177347,5.659743654,5.877042855,6.882048461,5.373478832,6.019242563,4.82057562,5.64360681,5.077982462,0
3.965060118,3.920542489,3.424573997,3.448475224,2.961327638,3.664896548,3.93322616,4.03600634,5.834940774,4.741152974,5.660756155,3.431777381,6.40709546,4.150722365,4.975156502,6.192112061,5.621797794,6.146570153,6.734358652,5.106428244,5.659305612,4.913544202,5.679696064,5.600353886,0
4.516029824,3.735547585,3.23345836,2.987814071,2.785471644,3.314375632,4.1472171,3.814314002,5.11891534,4.692482268,5.876870859,3.630394101,6.123018381,4.561964251,5.016185283,6.571105706,5.793989213,6.67856598,6.087530667,5.3493961,5.442116924,4.835353813,5.219436956,4.960367747,0
4.243244581,4.003799199,3.330107864,2.907960526,2.735641538,3.996620102,3.990958976,4.290352726,4.905847186,5.222661528,5.152550479,3.622763415,6.645027511,4.264530443,5.793789787,5.843637116,5.564317652,6.192029303,6.272076009,5.087449426,5.19504047,4.784423198,5.151165198,5.799352337,0
4.729185776,3.873119022,2.993957816,3.536402399,2.676635133,3.610190546,4.330410458,3.590043144,5.239082322,4.490651165,5.880615322,3.958321962,5.972618573,4.093653976,5.137188374,6.16319464,5.978984888,6.469087882,6.898276784,5.312996838,5.175223413,4.904497435,5.693894974,5.164213836,0
4.741904153,3.227921993,3.275604465,3.601612038,2.92005237,3.356712157,3.45285702,4.407589316,5.266754211,4.481774329,5.159575471,3.611650632,5.717285323,4.036112201,5.372782765,6.644495504,6.278765865,6.762540914,6.170957399,5.17579319,5.208503458,4.947652885,5.677672802,5.814605449,0
4.251814829,3.35336234,3.851471517,3.185938665,2.97137084,3.789857285,3.533165674,3.584108039,5.656057474,5.173506293,5.08606416,3.516929201,5.898242661,4.034539992,5.729326858,6.474833796,5.395960362,6.64537258,6.850470178,5.85833399,5.107621617,5.754701519,5.092666686,5.004425755,0
4.158827922,3.283460177,3.075570713,3.529136489,2.790608354,3.135754183,3.849682327,4.469818525,5.70833334,5.117316588,5.530346414,3.487618419,5.80758946,4.508324954,5.006967987,6.595209872,5.497966843,6.155614329,5.974208711,5.134205933,5.617942634,4.969140646,5.941670724,5.084665069,0
4.229816945,3.972228486,3.683762653,3.427571363,2.83627629,3.563443555,3.770904334,4.092873836,5.542696593,5.366289205,5.501388055,3.46226624,6.32444412,4.402784867,5.025599067,6.007947345,6.061488582,5.947641876,6.643762629,5.501994095,5.232016079,4.776429271,5.534557507,5.094201893,0
4.380323235,3.853793623,3.743847951,3.396368318,2.775683893,3.779459263,3.903864355,4.225734757,5.711265727,4.550698604,4.98899914,3.706547597,5.792042824,4.025473215,5.025486142,5.73215733,6.290860158,5.839771467,5.977575702,5.123686632,5.588564799,4.898142743,5.286124384,5.553775134,0
3.910420695,3.79979706,3.67169647,2.898331341,3.594072788,3.298699013,3.516055716,3.770808907,4.898640192,5.282636979,5.204259526,3.523232174,6.598399574,4.368800301,5.0364892,6.318665771,5.656493336,6.022514908,6.770691253,5.202821031,5.211802223,4.893163965,5.838029622,5.366023772,0
4.322249325,3.652999976,3.184604169,3.301490704,2.99705215,3.163798849,4.356501085,4.288554825,5.14562541,4.571904727,5.121136828,3.553840445,6.160788187,4.176306927,5.287793342,6.188831128,6.018652641,6.185962691,6.657500985,5.172856187,5.746347267,4.76511358,5.870698144,5.176896292,0
3.899591074,3.969508244,3.8595314,2.797243786,2.817120172,4.096685923,4.233653737,4.510950906,5.525371756,4.687715467,4.991557145,3.531599194,6.21827675,4.121039126,5.268771945,6.198879264,5.720077989,5.939318392,6.715957993,5.122920716,5.141971139,5.010401138,5.446156637,5.150368754,0
4.083334484,3.343989384,3.400252644,3.510402202,2.66337739,3.657688381,3.47649545,4.139218708,4.984595893,5.15246096,5.102599223,3.513157211,6.538256409,4.265161071,5.482384111,6.002100511,5.754922244,6.31577699,6.211630797,5.40882632,5.785197997,4.759063139,5.715759184,5.151689428,0
